Field,Description,Type,Coverage,Users,Alphas
anl44_second_en_bps_value,bps value,VECTOR,72%,3,3
anl44_second_en_capex_lastactvalue,capex lastactvalue,VECTOR,31%,2,2
anl44_second_en_capex_value,capex value,VECTOR,65%,0,0
anl44_second_en_cfps_coveredby,"Identifier of the regime or coverage state for this estimate event, used for regime linkage and validation",VECTOR,72%,0,0
anl44_second_en_cfps_lastactccy,ISO 4217 currency code for the last recorded CFPS estimate value prior to the current event,VECTOR,66%,1,1
anl44_second_en_cfps_lastactvalue,Last known CFPS estimate value prior to the current event,VECTOR,63%,1,1
anl44_second_en_cfps_prevalue,Previous CFPS estimate value prior to current event,VECTOR,68%,0,0
anl44_second_en_cfps_value,"Current CFPS estimate value (e.g., cash flow per share), numeric",VECTOR,72%,2,2
anl44_second_en_dps_coveredby,Regime or coverage regime identifier associated with the DPS event,VECTOR,84%,3,3
anl44_second_en_dps_lastactccy,Currency code of the last reported DPS estimate,VECTOR,77%,0,0
anl44_second_en_dps_prevalue,Previous DPS estimate value prior to the current event,VECTOR,63%,1,1
anl44_second_en_dps_value,Current value of the DPS estimate (Dividends Per Share),VECTOR,84%,2,2
anl44_second_en_ebitda_lastactvalue,ebitda lastactvalue,VECTOR,28%,3,3
anl44_second_en_ebitda_source,ebitda source,VECTOR,62%,15,20
anl44_second_en_ebitdaps_coveredby,ebitdaps coveredby,VECTOR,41%,1,1
anl44_second_en_ebitdaps_lastactccy,ebitdaps lastactccy,VECTOR,41%,2,3
anl44_second_en_ebitdaps_prevalue,ebitdaps prevalue,VECTOR,38%,1,1
anl44_second_en_ebitdaps_value,ebitdaps value,VECTOR,41%,0,0
anl44_second_en_eps_coveredby,eps coveredby,VECTOR,100%,1,1
anl44_second_en_eps_lastactccy,"Currency code of last published/prior EPS estimate, ISO 4217",VECTOR,97%,0,0
anl44_second_en_eps_lastactvalue,"Last known EPS estimate value prior to the current event, i.e., the most recent previous EPS figure in the event chain",VECTOR,97%,1,1
anl44_second_en_eps_prevalue,Previous EPS estimate value before current event (for revision tracking),VECTOR,100%,1,1
anl44_second_en_eps_value,"Current EPS estimate value (numeric, float)",VECTOR,100%,2,2
anl44_second_en_epsr_coveredby,epsr coveredby,VECTOR,60%,6,6
anl44_second_en_epsr_lastactccy,epsr lastactccy,VECTOR,60%,4,4
anl44_second_en_epsr_prevalue,epsr prevalue,VECTOR,59%,1,1
anl44_second_en_epsr_source,epsr source,VECTOR,90%,13,15
anl44_second_en_epsr_value,epsr value,VECTOR,60%,5,9
anl44_second_en_fcfps_coveredby,fcfps coveredby,VECTOR,45%,3,3
anl44_second_en_fcfps_lastactccy,fcfps lastactccy,VECTOR,45%,1,1
anl44_second_en_fcfps_lastactvalue,fcfps lastactvalue,VECTOR,28%,1,1
anl44_second_en_fcfps_prevalue,fcfps prevalue,VECTOR,43%,3,3
anl44_second_en_fcfps_value,fcfps value,VECTOR,45%,2,2
anl44_second_en_grossmargin_coveredby,grossmargin coveredby,VECTOR,75%,6,7
anl44_second_en_grossmargin_lastactccy,grossmargin lastactccy,VECTOR,75%,6,6
anl44_second_en_grossmargin_lastactvalue,grossmargin lastactvalue,VECTOR,40%,4,4
anl44_second_en_grossmargin_prevalue,grossmargin prevalue,VECTOR,61%,6,6
anl44_second_en_grossmargin_value,grossmargin value,VECTOR,75%,5,8
anl44_second_en_nav_coveredby,nav coveredby,VECTOR,72%,5,6
anl44_second_en_nav_lastactccy,nav lastactccy,VECTOR,72%,5,5
anl44_second_en_nav_lastactvalue,nav lastactvalue,VECTOR,27%,1,1
anl44_second_en_nav_prevalue,nav prevalue,VECTOR,66%,6,7
anl44_second_en_nav_value,nav value,VECTOR,72%,6,6
anl44_second_en_netdebt_coveredby,netdebt coveredby,VECTOR,52%,2,3
anl44_second_en_netdebt_lastactccy,netdebt lastactccy,VECTOR,52%,3,6
anl44_second_en_netdebt_prevalue,netdebt prevalue,VECTOR,46%,1,1
anl44_second_en_netdebt_value,netdebt value,VECTOR,52%,9,15
anl44_second_en_netprofit_broker,netprofit broker,VECTOR,82%,9,12
anl44_second_en_netprofit_rep_coveredby,netprofit rep coveredby,VECTOR,90%,4,5
anl44_second_en_netprofit_rep_lastactccy,netprofit rep lastactccy,VECTOR,90%,4,11
anl44_second_en_netprofit_rep_prevalue,netprofit rep prevalue,VECTOR,88%,8,10
anl44_second_en_netprofit_rep_value,netprofit rep value,VECTOR,90%,8,14
anl44_second_en_netprofit_source,netprofit source,VECTOR,68%,6,13
anl44_second_en_operatingprofit_coveredby,operatingprofit coveredby,VECTOR,53%,0,0
anl44_second_en_operatingprofit_lastactccy,operatingprofit lastactccy,VECTOR,53%,0,0
anl44_second_en_operatingprofit_prevalue,operatingprofit prevalue,VECTOR,42%,1,1
anl44_second_en_operatingprofit_value,Operating profit value,VECTOR,53%,1,1
anl44_second_en_pretaxprofit_coveredby,pretaxprofit coveredby,VECTOR,77%,6,8
anl44_second_en_pretaxprofit_lastactccy,pretaxprofit lastactccy,VECTOR,77%,2,2
anl44_second_en_pretaxprofit_lastactvalue,pretaxprofit lastactvalue,VECTOR,53%,4,4
anl44_second_en_pretaxprofit_prevalue,pretaxprofit prevalue,VECTOR,77%,6,7
anl44_second_en_pretaxprofit_rep_coveredby,pretaxprofit rep coveredby,VECTOR,59%,9,11
anl44_second_en_pretaxprofit_rep_lastactccy,pretaxprofit rep lastactccy,VECTOR,59%,5,5
anl44_second_en_pretaxprofit_rep_prevalue,pretaxprofit rep prevalue,VECTOR,57%,7,7
anl44_second_en_pretaxprofit_rep_value,pretaxprofit rep value,VECTOR,59%,6,7
anl44_second_en_pretaxprofit_value,pretaxprofit value,VECTOR,77%,8,14
anl44_second_en_roa_coveredby,roa coveredby,VECTOR,59%,4,4
anl44_second_en_roa_lastactccy,roa lastactccy,VECTOR,59%,3,3
anl44_second_en_roa_lastactvalue,roa lastactvalue,VECTOR,27%,1,1
anl44_second_en_roa_prevalue,roa prevalue,VECTOR,58%,4,5
anl44_second_en_roa_value,roa value,VECTOR,59%,9,10
anl44_second_en_roe_coveredby,roe coveredby,VECTOR,70%,1,2
anl44_second_en_roe_lastactccy,roe lastactccy,VECTOR,70%,2,2
anl44_second_en_roe_lastactvalue,roe lastactvalue,VECTOR,37%,1,1
anl44_second_en_roe_prevalue,roe prevalue,VECTOR,72%,6,14
anl44_second_en_roe_value,roe value,VECTOR,70%,3,3
anl44_second_en_sales_broker,sales broker,VECTOR,85%,5,7
anl44_second_en_sales_coveredby,sales coveredby,VECTOR,100%,0,0
anl44_second_en_sales_lastactccy,The currency code (ISO 4217) associated with the last known sales estimate value before the current event,VECTOR,97%,1,1
anl44_second_en_sales_lastactvalue,"Most recent known sales estimate value prior to the current event; typically, the previously published or finalized value",VECTOR,97%,1,1
anl44_second_en_sales_prevalue,"Previous value for the sales estimate, before current event",VECTOR,100%,1,1
anl44_second_en_sales_source,sales source,VECTOR,71%,7,11
anl44_second_en_sales_value,Current sales estimate value,VECTOR,100%,12,18
anl44_second_en_tbvps_coveredby,tbvps coveredby,VECTOR,38%,2,3
anl44_second_en_tbvps_lastactccy,tbvps lastactccy,VECTOR,38%,3,3
anl44_second_en_tbvps_prevalue,tbvps prevalue,VECTOR,35%,0,0
anl44_second_en_tbvps_value,tbvps value,VECTOR,37%,1,1
anl44_tbvps_coveredby,tbvps coveredby,VECTOR,34%,2,2
anl44_tbvps_prevalue,tbvps prevalue,VECTOR,31%,1,1
anl44_tbvps_value,tbvps value,VECTOR,34%,1,1
capex_currency_code,Currency code of the current CAPEX estimate (ISO 4217),VECTOR,79%,1,1
cfps_currency_code,ISO 4217 currency code for the current estimate,VECTOR,68%,0,0
coverage_sources_cash_flow_per_share,List or indicator of which data sources have covered the cash flow per share forecast.,VECTOR,70%,0,0
coverage_sources_dividend_per_share,List or indicator of which data sources have covered the dividend per share forecast.,VECTOR,73%,0,0
coverage_sources_sales_orig,List or indicator of which data sources have covered the sales forecast in the original version module.,VECTOR,100%,0,0
dps_expected_report_date,Expected date of the next earnings report (may be adjusted for time zone details),MATRIX,95%,1,1
dps_expected_report_period_label,"The reporting period (e.g., Q1, Q2, S1, Y) for which the next earnings report is expected",VECTOR,74%,0,0
dps_expected_report_time,"The expected earnings announcement time, shown as a specific time when available or labels such as before market open (Bef-mkt) or after market close (Aft-mkt)",MATRIX,100%,1,1
dps_last_forecast_update,The most recent date that any update was made to Bloomberg Estimates data for this security or period,VECTOR,84%,0,0
dps_market_session_status,"Market status code indicating whether the security is actively traded, suspended, or otherwise impacted on its exchange",VECTOR,74%,0,0
ebit_currency_code,ISO 4217 currency code for the current EBIT estimate,VECTOR,94%,0,0
ebitda_currency_code,ISO 4217 currency code for the current EBITDA estimate value,VECTOR,85%,0,0
ebitdaps_currency_code,Currency code for the current EBITDA per share estimate value,VECTOR,42%,1,1
eps_currency_code_2,Currency code (ISO 4217) for the current EPS estimate,VECTOR,96%,0,0
epsr_currency_code,"Currency code for the current estimate, usually ISO 4217",VECTOR,93%,1,1
expected_earnings_report_date,Expected date for the next earnings or financial report,MATRIX,95%,0,0
expected_earnings_report_time,Expected time of day for the future earnings report release,MATRIX,100%,1,1
expected_report_period_label,"Expected earnings reporting period, coded as Q1-Q4, C1-C4, S1-S2, or Y (annual)",VECTOR,63%,0,0
forecast_coverage_sources,Indicator showing which data providers have covered the forecast after the event.,VECTOR,100%,1,1
forecast_currency_book_value_per_share,Currency code (ISO 4217) for the current estimate value,VECTOR,79%,0,0
forecast_currency_cash_flow_per_share,"ISO 4217 currency code for this estimate (e.g., USD, EUR), indicating the units of Value",VECTOR,70%,0,0
forecast_currency_cash_flow_per_share_second,ISO 4217 currency code for the current CFPS estimate,VECTOR,72%,0,0
forecast_currency_code,Currency code of the current DPS estimate,VECTOR,84%,0,0
forecast_currency_code_2,ISO currency code indicating the currency in which the net profit estimate/report is denominated,VECTOR,93%,0,0
forecast_currency_code_3,ISO 3-letter currency code used for the EPS estimate value,VECTOR,100%,0,0
forecast_currency_dividend_per_share,Currency code (ISO 4217 standard) for the DPS estimate,VECTOR,73%,0,0
forecast_currency_dps,"Currency code for current DPS estimate, usually ISO 4217 format",VECTOR,78%,0,0
forecast_currency_eps,ISO 4217 3-letter currency code for the estimate value,VECTOR,100%,0,0
forecast_currency_fcfps,Currency code (ISO 4217) for the current FCFPS estimate,VECTOR,53%,0,0
forecast_currency_netprofit,Currency code (ISO 4217) for the net profit estimate value,VECTOR,95%,0,0
forecast_currency_roa,Currency code applying to the current ROA estimate (ISO 4217 three-letter code),VECTOR,66%,0,0
forecast_currency_roe,Currency code (ISO 4217) in which the current ROE estimate is stated,VECTOR,77%,0,0
forecast_currency_sales,ISO currency code of the sales estimate,VECTOR,96%,0,0
forecast_currency_sales_orig,ISO 4217 currency code for the sales estimate value,VECTOR,100%,0,0
forecast_currency_tangible_book_value_per_share,Currency code (ISO 4217) for the TBVPS estimate in this event,VECTOR,39%,0,0
forecast_period_end_date_3,End date of Bloomberg's fundamental period for the data point,VECTOR,61%,0,0
forecasted_eps_value,Current EPS estimate value (numeric),VECTOR,100%,0,0
forecasted_value_cash_flow_per_share,Current estimate value for Cash Flow Per Share as stated in this event,VECTOR,70%,0,0
forecasted_value_dividend_per_share,Current Dividend Per Share estimate value,VECTOR,73%,0,0
forecasted_value_sales_orig,Current sales estimate value,VECTOR,100%,0,0
grossmargin_currency_code,Currency code (ISO 4217) for the current gross margin estimate value,VECTOR,65%,0,0
last_annual_currency_update,Currency code for the latest updated annual DPS estimate,MATRIX,87%,1,1
last_annual_value_update,dps lastupdatedannval,MATRIX,78%,0,0
last_forecast_update_timestamp,Last update date of BEst estimates content (reflects any period/data source/consolidation overrides),VECTOR,63%,1,1
last_quarterly_currency_update,Currency code for the latest updated quarterly DPS estimate,MATRIX,75%,0,0
last_quarterly_value_update,dps lastupdatedqtrval,MATRIX,69%,0,0
latest_actual_value,Last published value of the DPS estimate before the current event,VECTOR,74%,1,1
latest_annual_currency_code,Currency code of the EPS value at the last updated annual period,MATRIX,97%,3,5
latest_annual_currency_update_cash_flow_per_share_second,cfps lastupdatedannccy,MATRIX,82%,0,0
latest_annual_currency_update_sales,sales lastupdatedannccy,MATRIX,97%,0,0
latest_annual_period_end_update_cash_flow_per_share,Date or timestamp when the annual period end for cash flow per share was last updated.,MATRIX,84%,3,3
latest_annual_period_end_update_cash_flow_per_share_second,cfps lastupdatedannann,MATRIX,82%,2,2
latest_annual_period_end_update_cash_flow_per_share_second_2,Date when annual CFPS data was last updated for its period end,MATRIX,82%,2,2
latest_annual_period_end_update_dividend_per_share,Date or timestamp when the annual period end for dividend per share was last updated.,MATRIX,92%,0,0
latest_annual_period_end_update_sales,sales lastupdatedannann,MATRIX,97%,0,0
latest_annual_period_end_update_sales_2,sales lastupdatedannend,MATRIX,97%,1,1
latest_annual_period_end_update_sales_orig,Date or timestamp when the annual period end for sales was last updated in the original version module.,MATRIX,100%,0,0
latest_annual_value,EPS value at the time of the last updated annual end period,MATRIX,95%,1,1
latest_annual_value_update_cash_flow_per_share_second,cfps lastupdatedannval,MATRIX,75%,0,0
latest_annual_value_update_sales,Sales value for the last updated annual period,MATRIX,96%,0,0
latest_best_estimate_update_time,"Last update date/time of the BEst estimates content (reflects any fiscal period, data source, or consolidation overrides)",VECTOR,88%,0,0
latest_quarter_currency_code,"Currency code for the most recent quarterly EPS estimate, likely ISO 4217 format",MATRIX,98%,1,2
latest_quarter_eps_value,Numeric value of the most recent quarterly EPS estimate,MATRIX,97%,5,6
latest_quarterly_annual_update_cash_flow_per_share,cfps lastupdatedqtrann,MATRIX,81%,0,0
latest_quarterly_annual_update_sales,sales lastupdatedqtrann,MATRIX,98%,0,0
latest_quarterly_currency_update_cash_flow_per_share_second,cfps lastupdatedqtrccy,MATRIX,81%,0,0
latest_quarterly_currency_update_sales,Currency code for the last updated quarterly sales value,MATRIX,98%,0,0
latest_quarterly_period_end_update_cash_flow_per_share,Date or timestamp when the period end for the quarterly cash flow per share value was last updated.,MATRIX,72%,1,1
latest_quarterly_period_end_update_cash_flow_per_share_second,End date of the quarterly reporting period tied to the last CFPS update,MATRIX,81%,0,0
latest_quarterly_period_end_update_dividend_per_share,Date or timestamp when the period end for the quarterly dividend per share value was last updated.,MATRIX,75%,0,0
latest_quarterly_period_end_update_sales,sales lastupdatedqtrend,MATRIX,98%,0,0
latest_quarterly_period_end_update_sales_orig,Date or timestamp when the period end for the quarterly sales value was last updated in the original version module.,MATRIX,98%,2,2
latest_quarterly_value_update_cash_flow_per_share_second,cfps lastupdatedqtrval,MATRIX,73%,0,0
latest_quarterly_value_update_sales,Sales value for the last updated quarterly period,MATRIX,97%,0,0
market_session_status,"Trading status of the instrument, indicating active, inactive, suspended, halted, or paused per exchange reporting",VECTOR,63%,0,0
market_trading_status_3,"Trading status of the security (e.g., active, inactive, suspended)",VECTOR,88%,1,1
nav_currency_code_3,Currency code for the current NAV estimate (ISO 4217),VECTOR,80%,3,3
netdebt_currency_code,Currency code of the estimate (ISO 4217 standard),VECTOR,73%,1,1
operatingprofit_currency_code,ISO 4217 currency code of the operating profit estimate,VECTOR,31%,0,0
pretaxprofit_currency_code,Currency code for the current estimate value (ISO 4217 standard),VECTOR,94%,3,3
pretaxprofitrep_currency_code,ISO 4217 currency code for the current pretax profit estimate value,VECTOR,87%,0,0
previous_forecast_value,Previous EPS estimate value before the current revision/event,VECTOR,98%,0,0
previous_forecast_value_cash_flow_per_share,"Previous estimate value preceding this event (numeric), useful for measuring revision size",VECTOR,66%,0,0
previous_forecast_value_dividend_per_share,Previous Dividend Per Share estimate value before the latest revision,VECTOR,59%,0,0
previous_forecast_value_sales_orig,Previous sales estimate value prior to the latest revision,VECTOR,98%,0,0
sales_forecast_currency_code,Currency code of the current sales estimate,VECTOR,100%,1,1
