Field,Description,Type,Coverage,Users,Alphas
oth432_lctq_predict,Predicted value of Current Liabilities - Total,MATRIX,89%,8,13
oth432_lo_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Liabilities - Other,MATRIX,97%,3,3
oth432_lo_compustatdeltapredict_annual_funda_predict,Predict value of Liabilities - Other,MATRIX,94%,8,53
oth432_lt_compustatdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Liabilities - Total,MATRIX,97%,1,1
oth432_lt_compustatdeltapredict_annual_funda_predict,Predict value of Annual Liabilities - Total,MATRIX,97%,11,76
oth432_ltcl_mae,Mean Average Error of the model of Total Current Liabilities,MATRIX,28%,0,0
oth432_ltcl_predict,Predict value of Total Current Liabilities,MATRIX,88%,3,10
oth432_ltq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Liabilities - Total,MATRIX,77%,1,1
oth432_ltq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Liabilities - Total,MATRIX,100%,7,25
oth432_ltq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Liabilities - Total,MATRIX,84%,6,7
oth432_ltq_compustatdeltapredict_funda_predict,Predicted Value of Liabilities - Total,MATRIX,100%,19,62
oth432_ltq_mae,Mean Average Error of the model of Liabilities - Total,MATRIX,42%,2,3
oth432_ltq_predict,Predicted value of Liabilities - Total,MATRIX,89%,6,42
oth432_lttd_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Long Term Debt,MATRIX,57%,3,4
oth432_lttd_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Long-Term Debt,MATRIX,78%,5,15
oth432_lttd_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Long-Term Debt,MATRIX,63%,4,6
oth432_lttd_trkdpitdeltapredict_funda_predict,Predicted value of Total Long Term Debt,MATRIX,78%,5,8
oth432_ninc_mae,Mean Average Error of the model of Net Income (Loss) - Nonconsolidated,MATRIX,31%,4,42
oth432_ninc_predict,Predict value of Net Income (Loss) - Nonconsolidated,MATRIX,89%,8,32
oth432_ninc_q_profitability_profitability1,1st profitability field of Income Incl Extra Before Distributions,MATRIX,97%,14,39
oth432_ninc_q_profitability_profitability10,10th profitability field of Income Incl Extra Before Distributions,MATRIX,62%,2,11
oth432_ninc_q_profitability_profitability11,11th profitability field of Income Incl Extra Before Distributions,MATRIX,62%,28,130
oth432_ninc_q_profitability_profitability12,12th profitability field of Income Incl Extra Before Distributions,MATRIX,82%,13,24
oth432_ninc_q_profitability_profitability2,2nd profitability field of Income Including Extra Before Distributions,MATRIX,97%,76,353
oth432_ninc_q_profitability_profitability3,3rd profitability field of Income Incl Extra Before Distributions,MATRIX,97%,54,178
oth432_ninc_q_profitability_profitability4,4th profitability field of Income Incl Extra Before Distributions,MATRIX,97%,18,88
oth432_ninc_q_profitability_profitability5,5th profitability field of Income Incl Extra Before Distributions,MATRIX,95%,8,44
oth432_ninc_q_profitability_profitability6,6th profitability field of Income Incl Extra Before Distributions,MATRIX,84%,12,21
oth432_ninc_q_profitability_profitability7,7th profitability field of Income Including Extra Before Distributions,MATRIX,79%,14,58
oth432_ninc_q_profitability_profitability8,8th profitability field of Income Incl. Extra Before Distributions,MATRIX,79%,18,33
oth432_ninc_q_profitability_profitability9,9th profitability field of Income Incl Extra Before Distributions,MATRIX,86%,24,167
oth432_ninc_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Income Incl Extra Before Distributions,MATRIX,79%,6,81
oth432_ninc_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Income Including Extra Before Distributions,MATRIX,97%,9,15
oth432_ninc_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Income Including Extra Before Distributions,MATRIX,83%,3,3
oth432_ninc_trkdpitdeltapredict_funda_predict,Predicted value of Income Incl Extra Before Distributions,MATRIX,97%,12,26
oth432_niq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Net Income,MATRIX,81%,6,7
oth432_niq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Net Income,MATRIX,100%,9,30
oth432_niq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Net Income,MATRIX,85%,8,17
oth432_niq_compustatdeltapredict_funda_predict,Predicted Value of Net Income,MATRIX,100%,25,81
oth432_niq_mae,Mean Average Error of the model of Net Income (Loss),MATRIX,59%,3,48
oth432_niq_predict,Predict value of Net Income (Loss),MATRIX,89%,4,4
oth432_niq_profitability_profitability1,1st profitability field of Net Income,MATRIX,100%,9,56
oth432_niq_profitability_profitability10,10th profitability field of Net Income,MATRIX,69%,13,38
oth432_niq_profitability_profitability11,11th profitability field of Net Income,MATRIX,78%,17,33
oth432_niq_profitability_profitability12,12th profitability field of Net Income,MATRIX,97%,14,31
oth432_niq_profitability_profitability2,2nd profitability field of Net Income,MATRIX,100%,61,256
oth432_niq_profitability_profitability3,3rd profitability field of Net Income,MATRIX,99%,65,224
oth432_niq_profitability_profitability4,4th profitability field of Net Income,MATRIX,99%,6,36
oth432_niq_profitability_profitability5,5th profitability field of Net Income,MATRIX,96%,18,48
oth432_niq_profitability_profitability6,6th profitability field of Net Income,MATRIX,85%,7,19
oth432_niq_profitability_profitability7,7th profitability field of Net Income,MATRIX,80%,12,42
oth432_niq_profitability_profitability8,8th profitability field of Net Income,MATRIX,79%,4,13
oth432_niq_profitability_profitability9,9th profitability field of Net Income,MATRIX,99%,28,138
oth432_oiadpq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Operating Income After Depreciation,MATRIX,80%,3,3
oth432_oiadpq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Operating Income After Depreciation,MATRIX,100%,9,43
oth432_oiadpq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Operating Income After Depreciation,MATRIX,85%,6,14
oth432_oiadpq_compustatdeltapredict_funda_predict,Predicted value of Operating Income After Depreciation,MATRIX,100%,14,122
oth432_oiadpq_mae,Mean Average Error of the model of Operating Income After Depreciation,MATRIX,59%,0,0
oth432_oiadpq_predict,Predicted value of Operating Income After Depreciation,MATRIX,89%,8,8
oth432_oiadpq_profitability_profitability1,1st profitability field of Operating Income After Depreciation,MATRIX,100%,19,78
oth432_oiadpq_profitability_profitability10,10th profitability field of Operating Income After Depreciation,MATRIX,69%,9,74
oth432_oiadpq_profitability_profitability11,11th profitability field of Operating Income After Depreciation,MATRIX,78%,15,43
oth432_oiadpq_profitability_profitability12,12th profitability field of Operating Income After Depreciation,MATRIX,97%,22,94
oth432_oiadpq_profitability_profitability2,2nd profitability field of Operating Income After Depreciation,MATRIX,100%,61,240
oth432_oiadpq_profitability_profitability3,3rd profitability field of Operating Income After Depreciation,MATRIX,99%,98,358
oth432_oiadpq_profitability_profitability4,4th profitability field of Operating Income After Depreciation,MATRIX,99%,19,52
oth432_oiadpq_profitability_profitability5,5th profitability field of Operating Income After Depreciation,MATRIX,96%,25,55
oth432_oiadpq_profitability_profitability6,6th profitability field of Operating Income After Depreciation,MATRIX,85%,17,48
oth432_oiadpq_profitability_profitability7,7th profitability field of Operating Income After Depreciation,MATRIX,80%,19,58
oth432_oiadpq_profitability_profitability8,8th profitability field of Operating Income After Depreciation,MATRIX,79%,14,50
oth432_oiadpq_profitability_profitability9,9th profitability field of Operating Income After Depreciation,MATRIX,99%,40,288
oth432_oibdpq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Operating Income Before Depreciation,MATRIX,72%,2,2
oth432_oibdpq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Operating Income Before Depreciation,MATRIX,100%,8,12
oth432_oibdpq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Operating Income Before Depreciation,MATRIX,77%,7,7
oth432_oibdpq_compustatdeltapredict_funda_predict,Predict value of Operating Income Before Depreciation,MATRIX,100%,15,40
oth432_oibdpq_profitability_profitability1,1st profitability field of Operating Income Before Depreciation,MATRIX,100%,19,73
oth432_oibdpq_profitability_profitability10,10th profitability field of Operating Income Before Depreciation,MATRIX,69%,11,61
oth432_oibdpq_profitability_profitability11,11th profitability field of Operating Income Before Depreciation,MATRIX,78%,20,73
oth432_oibdpq_profitability_profitability12,12th profitability field of Operating Income Before Depreciation,MATRIX,97%,17,54
oth432_oibdpq_profitability_profitability2,2nd profitability field of Operating Income Before Depreciation,MATRIX,100%,45,129
oth432_oibdpq_profitability_profitability3,3rd profitability field of Operating Income Before Depreciation,MATRIX,99%,129,612
oth432_oibdpq_profitability_profitability4,4th profitability field of Operating Income Before Depreciation,MATRIX,99%,27,123
oth432_oibdpq_profitability_profitability5,5th profitability field of Operating Income Before Depreciation,MATRIX,96%,11,12
oth432_oibdpq_profitability_profitability6,6th profitability field of Operating Income Before Depreciation,MATRIX,85%,15,20
oth432_oibdpq_profitability_profitability7,7th profitability field of Operating Income Before Depreciation,MATRIX,80%,13,71
oth432_oibdpq_profitability_profitability8,8th profitability field of Operating Income Before Depreciation,MATRIX,79%,16,79
oth432_oibdpq_profitability_profitability9,9th profitability field of Operating Income Before Depreciation,MATRIX,99%,18,70
oth432_op_yield,Operating Yield of Predictive models,MATRIX,86%,43,158
oth432_opr_margin,Operating Margin of Predictive models,MATRIX,92%,5,10
oth432_otlo_a_profitability_profitability1,1st profitability field of Cash from Operating Activities,MATRIX,97%,7,26
oth432_otlo_a_profitability_profitability10,10th profitability field of Cash from Operating Activities,MATRIX,59%,5,6
oth432_otlo_a_profitability_profitability11,11th profitability field of Cash from Operating Activities,MATRIX,60%,1,2
oth432_otlo_a_profitability_profitability12,12th profitability field of Cash from Operating Activities,MATRIX,78%,6,11
oth432_otlo_a_profitability_profitability2,2nd profitability field of Cash from Operating Activities,MATRIX,97%,22,42
oth432_otlo_a_profitability_profitability3,3rd profitability field of Cash from Operating Activities,MATRIX,93%,30,97
oth432_otlo_a_profitability_profitability4,4th profitability field of Cash from Operating Activities,MATRIX,93%,9,12
oth432_otlo_a_profitability_profitability5,5th profitability field of Cash from Operating Activities,MATRIX,90%,6,13
oth432_otlo_a_profitability_profitability6,6th profitability field of Cash from Operating Activities,MATRIX,81%,4,4
oth432_otlo_a_profitability_profitability7,7th profitability field of Cash from Operating Activities,MATRIX,75%,12,78
oth432_otlo_a_profitability_profitability8,8th profitability field of Cash from Operating Activities,MATRIX,75%,8,8
oth432_otlo_a_profitability_profitability9,9th profitability field of Cash from Operating Activities,MATRIX,81%,8,12
oth432_otlo_q_profitability_profitability1,1st profitability field of Cash from Operating Activities,MATRIX,96%,6,6
oth432_otlo_q_profitability_profitability10,10th profitability field of Cash from Operating Activities,MATRIX,62%,6,12
oth432_otlo_q_profitability_profitability11,11th profitability field of Cash from Operating Activities,MATRIX,62%,10,21
oth432_otlo_q_profitability_profitability12,12th profitability field of Cash from Operating Activities,MATRIX,81%,18,32
oth432_otlo_q_profitability_profitability2,2nd profitability field of Cash from Operating Activities,MATRIX,96%,21,58
oth432_otlo_q_profitability_profitability3,3rd profitability field of Cash from Operating Activities,MATRIX,96%,21,74
oth432_otlo_q_profitability_profitability4,4th profitability field of Cash from Operating Activities,MATRIX,96%,11,13
oth432_otlo_q_profitability_profitability5,5th profitability field of Cash from Operating Activities,MATRIX,94%,8,19
oth432_otlo_q_profitability_profitability6,6th profitability field of Cash from Operating Activities,MATRIX,84%,6,19
oth432_otlo_q_profitability_profitability7,7th profitability field of Cash from Operating Activities,MATRIX,78%,5,10
oth432_otlo_q_profitability_profitability8,8th profitability field of Cash from Operating Activities,MATRIX,78%,4,7
oth432_otlo_q_profitability_profitability9,9th profitability field of Cash from Operating Activities,MATRIX,86%,11,16
oth432_otlo_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Annual Cash from Operating Activities,MATRIX,97%,7,28
oth432_otlo_trkdpitdeltapredict_annual_funda_predict,Predict value of Annual Cash from Operating Activities,MATRIX,97%,10,57
oth432_otlo_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Cash from Operating Activities,MATRIX,77%,4,5
oth432_otlo_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Cash from Operating Activities,MATRIX,95%,8,29
oth432_otlo_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Cash from Operating Activities,MATRIX,80%,6,7
oth432_otlo_trkdpitdeltapredict_funda_predict,Predicted value of Cash from Operating Activities,MATRIX,95%,11,21
oth432_ouie_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Unusual Items,MATRIX,97%,7,8
oth432_ouie_trkdpitdeltapredict_annual_funda_predict,Predicted value of Unusual Items,MATRIX,89%,12,45
oth432_pbt,Tangible book-to-price ratio of Predictive models,MATRIX,93%,10,59
oth432_pe_po,Operating Earnings to Price ratio of Predictive models,MATRIX,86%,75,240
oth432_piq_compustatdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Pretax Income,MATRIX,80%,6,11
oth432_piq_compustatdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Pretax Income,MATRIX,100%,23,42
oth432_piq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Pretax Income,MATRIX,85%,2,2
oth432_piq_compustatdeltapredict_funda_predict,Predict value of Pretax Income,MATRIX,100%,24,90
oth432_piq_profitability_profitability1,1st profitability field of Pretax Income,MATRIX,100%,17,70
oth432_piq_profitability_profitability10,10th profitability field of Pretax Income,MATRIX,69%,16,21
oth432_piq_profitability_profitability11,11th profitability field of Pretax Income,MATRIX,78%,20,47
oth432_piq_profitability_profitability12,12th profitability field of Pre-Tax Income,MATRIX,97%,24,53
oth432_piq_profitability_profitability2,2nd profitability field of Pretax Income,MATRIX,100%,95,429
oth432_piq_profitability_profitability3,3rd profitability field of Pretax Income,MATRIX,99%,129,1308
oth432_piq_profitability_profitability4,4th profitability field of Pretax Income,MATRIX,99%,15,32
oth432_piq_profitability_profitability5,5th profitability field of Pretax Income,MATRIX,96%,31,87
oth432_piq_profitability_profitability6,6th profitability field of Pretax Income,MATRIX,85%,17,65
oth432_piq_profitability_profitability7,7th profitability field of Pretax Income,MATRIX,80%,16,45
oth432_piq_profitability_profitability8,8th profitability field of Pretax Income,MATRIX,79%,16,107
oth432_piq_profitability_profitability9,9th profitability field of Pretax Income,MATRIX,99%,37,292
oth432_ppentq_compustatdeltapredict_funda_mada,"Mean Absolute Deviation of scaled actual value of Property, Plant, and Equipment - Total (Net)",MATRIX,66%,2,2
oth432_ppentq_compustatdeltapredict_funda_madp,"Mean Absolute Deviation of predicted value of Property, Plant, and Equipment - Total (Net)",MATRIX,100%,15,24
oth432_ppentq_compustatdeltapredict_funda_mae,Mean Average Error of the model of Property Plant and Equipment - Total (Net),MATRIX,78%,7,9
oth432_ppentq_compustatdeltapredict_funda_predict,"Predict value of Property, Plant, and Equipment - Total (Net)",MATRIX,100%,16,36
oth432_ppentq_mae,"Mean Average Error of the model of Property, Plant and Equipment - Total (Net)",MATRIX,42%,2,2
oth432_ppentq_predict,"Predict value of Property, Plant, and Equipment - Total (Net)",MATRIX,88%,3,13
oth432_pred_cfo_yield,CFO Yield of Predictive models,MATRIX,90%,14,47
oth432_pred_fcfe_yield,FCFE yield of Predictive models,MATRIX,86%,4,7
oth432_pred_fcff_yield,FCFF yield of Predictive models,MATRIX,79%,9,31
oth432_predictive_models_profitability1,1st profitability field of Predictive models,MATRIX,100%,14,37
oth432_predictive_models_profitability2,2nd profitability field of Predictive models,MATRIX,87%,3,3
oth432_predictive_models_profitability3,3rd profitability field of Predictive models,MATRIX,90%,1,4
oth432_predictive_models_profitability4,4th profitability field of Predictive models,MATRIX,90%,8,10
oth432_predictive_models_profitability5,5th profitability field of Predictive models,MATRIX,87%,4,5
oth432_predictive_models_profitability6,6th profitability field of Predictive models,MATRIX,92%,23,75
oth432_predictiveebit_a_predict,Predicted Value of Earnings Before Interest and Tax,MATRIX,89%,5,13
oth432_predictiveebit_q_predict,Predict value of Earnings before Interest and Tax,MATRIX,89%,3,4
oth432_predictiveebit_ttm_predict,Predicted Value of Earnings Before Interest and Tax,MATRIX,89%,8,12
oth432_predictiveebitd_a_predict,"Predicted value of Earnings before Interest, Tax and Depreciation",MATRIX,90%,4,8
oth432_predictiveebitd_q_predict,"Predicted Value of Earnings Before Interest, Tax, and Depreciation",MATRIX,90%,6,11
oth432_predictiveebitd_ttm_predict,"Predict value of Earnings before Interest, Tax and Depreciation",MATRIX,90%,6,31
oth432_predictiveebt_a_predict,Predict value of Earnings before tax,MATRIX,90%,7,11
oth432_predictiveebt_q_predict,Predicted value of Earnings before Tax,MATRIX,90%,1,1
oth432_predictiveebt_ttm_predict,Predicted value of Earnings before Tax,MATRIX,90%,9,17
oth432_predictiveev_cur_mae,Mean Average Error of the model of Enterprise Value,MATRIX,78%,6,11
oth432_predictiveev_cur_predict,Predicted value of Enterprise Value,MATRIX,89%,11,25
oth432_predictivefcf_a_predict,Predicted Value of Free Cash Flow,MATRIX,90%,4,5
oth432_predictivefcf_q_predict,Predicted value of Free Cash Flow,MATRIX,90%,5,9
oth432_predictivefcf_ttm_predict,Predict value of Free Cash Flow,MATRIX,90%,6,8
oth432_predictiveni_a_predict,Predicted value of Net Income,MATRIX,90%,2,3
oth432_predictiveni_q_predict,Predict value of Net Income,MATRIX,90%,11,11
oth432_predictiveni_ttm_predict,Predicted value of Net Income,MATRIX,90%,4,7
oth432_predictiverev_a_predict,Predicted value of Revenue - Total,MATRIX,89%,7,14
oth432_predictiverev_q_predict,Predict value of Revenue - Total,MATRIX,89%,4,9
oth432_predictiverev_ttm_predict,Predict value of Revenue - Total,MATRIX,89%,5,8
oth432_predictivetotd_a_predict,Predicted Value of Total Debt,MATRIX,83%,7,16
oth432_predictivetotd_q_predict,Predict value of Total Debt,MATRIX,84%,12,23
oth432_qcom_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Other Comprehensive Income,MATRIX,97%,7,15
oth432_qcom_trkdpitdeltapredict_annual_funda_predict,Predicted value of Other Comprehensive Income,MATRIX,90%,6,7
oth432_qpic_trkdpitdeltapredict_annual_funda_madp,Mean Absolute Deviation of predicted value of Additional Paid-In Capital,MATRIX,97%,8,28
oth432_qpic_trkdpitdeltapredict_annual_funda_predict,Predict value of Additional Paid-In Capital,MATRIX,94%,12,14
oth432_qtco_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Common Shares Outstanding,MATRIX,59%,10,48
oth432_qtco_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Common Shares Outstanding,MATRIX,92%,6,8
oth432_qtco_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Common Shares Outstanding,MATRIX,74%,5,8
oth432_qtco_trkdpitdeltapredict_funda_predict,Predicted value of Total Common Shares Outstanding,MATRIX,92%,6,18
oth432_qtel_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Liabilities & Shareholders' Equity,MATRIX,74%,5,8
oth432_qtel_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Liabilities & Shareholders' Equity,MATRIX,97%,5,16
oth432_qtel_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Liabilities & Shareholders' Equity,MATRIX,83%,2,3
oth432_qtel_trkdpitdeltapredict_funda_predict,Predicted value of total liabilities & shareholders' equity,MATRIX,97%,19,46
oth432_qtle_trkdpitdeltapredict_funda_mada,Mean Absolute Deviation of scaled actual value of Total Equity,MATRIX,72%,2,3
oth432_qtle_trkdpitdeltapredict_funda_madp,Mean Absolute Deviation of predicted value of Total Equity,MATRIX,97%,4,7
oth432_qtle_trkdpitdeltapredict_funda_mae,Mean Average Error of the model of Total Equity,MATRIX,83%,4,7
oth432_qtle_trkdpitdeltapredict_funda_predict,Predicted value of Total Equity,MATRIX,97%,14,16
oth432_qtll_predict,Predict value of Total Equity & Minority Interest,MATRIX,90%,6,23
oth432_rasv2splitprofitabilityebit_q_profitability1,1st profitability field of Earnings before Interest and Tax,MATRIX,89%,12,74
oth432_rasv2splitprofitabilityebit_q_profitability10,10th profitability field of Earnings before Interest and Tax,MATRIX,51%,2,5
oth432_rasv2splitprofitabilityebit_q_profitability11,11th profitability field of Earnings before Interest and Tax,MATRIX,49%,3,6
oth432_rasv2splitprofitabilityebit_q_profitability12,12th profitability field of Earnings before Interest and Tax,MATRIX,68%,6,11
oth432_rasv2splitprofitabilityebit_q_profitability2,2nd profitability field of Earnings before Interest and Tax,MATRIX,89%,31,50
oth432_rasv2splitprofitabilityebit_q_profitability3,3rd profitability field of Earnings before Interest and Tax,MATRIX,81%,24,52
oth432_rasv2splitprofitabilityebit_q_profitability4,4th profitability field of Earnings before Interest and Tax,MATRIX,81%,5,14
oth432_rasv2splitprofitabilityebit_q_profitability5,5th profitability field of Earnings before Interest and Tax,MATRIX,78%,6,7
oth432_rasv2splitprofitabilityebit_q_profitability6,6th profitability field of Earnings before Interest and Tax,MATRIX,71%,5,7
oth432_rasv2splitprofitabilityebit_q_profitability7,7th profitability field of Earnings before Interest and Tax,MATRIX,64%,6,13
oth432_rasv2splitprofitabilityebit_q_profitability8,8th profitability field of Earnings before Interest and Tax,MATRIX,64%,7,9
oth432_rasv2splitprofitabilityebit_q_profitability9,9th profitability field of Earnings before Interest and Tax,MATRIX,81%,6,8
oth432_rasv2splitprofitabilityebit_ttm_profitability1,"1st profitability field of Earnings before Interest and Tax, trailing 12 months",MATRIX,89%,3,3
oth432_rasv2splitprofitabilityebit_ttm_profitability10,"10th profitability field of Earnings before Interest and Tax, trailing 12 months",MATRIX,52%,7,9
oth432_rasv2splitprofitabilityebit_ttm_profitability11,"11th profitability field of Earnings before Interest and Tax, trailing 12 months",MATRIX,50%,3,3
oth432_rasv2splitprofitabilityebit_ttm_profitability12,"12th profitability field of Earnings before Interest and Tax, trailing 12 months",MATRIX,68%,2,3
oth432_rasv2splitprofitabilityebit_ttm_profitability2,"2nd profitability field of Earnings before Interest and Tax, trailing 12 months",MATRIX,89%,24,53
oth432_rasv2splitprofitabilityebit_ttm_profitability3,"3rd profitability field of Earnings before Interest and Tax, trailing 12 months",MATRIX,81%,21,32
oth432_rasv2splitprofitabilityebit_ttm_profitability4,"4th profitability field of Earnings before Interest and Tax, trailing 12 months",MATRIX,81%,10,27
oth432_rasv2splitprofitabilityebit_ttm_profitability5,"5th profitability field of Earnings before Interest and Tax, trailing 12 months",MATRIX,79%,5,8
oth432_rasv2splitprofitabilityebit_ttm_profitability6,"6th profitability field of Earnings before Interest and Tax, trailing 12 months",MATRIX,71%,9,27
oth432_rasv2splitprofitabilityebit_ttm_profitability7,"7th profitability field of Earnings before Interest and Tax, trailing 12 months",MATRIX,64%,4,6
oth432_rasv2splitprofitabilityebit_ttm_profitability8,"8th profitability field of Earnings before Interest and Tax, trailing 12 months",MATRIX,64%,6,7
oth432_rasv2splitprofitabilityebit_ttm_profitability9,"9th profitability field of Earnings before Interest and Tax, trailing 12 months",MATRIX,81%,7,8
oth432_rasv2splitprofitabilityebitd_q_profitability1,"1st profitability field of Earnings Before Interest, Tax, and Depreciation",MATRIX,90%,7,10
oth432_rasv2splitprofitabilityebitd_q_profitability10,"10th profitability field of earnings before interest, tax and depreciation",MATRIX,51%,2,3
oth432_rasv2splitprofitabilityebitd_q_profitability11,"11th profitability field of Earnings before Interest, Tax, and Depreciation",MATRIX,49%,6,17
oth432_rasv2splitprofitabilityebitd_q_profitability12,"12th profitability field of Earnings Before Interest, Tax, and Depreciation",MATRIX,68%,5,6
oth432_rasv2splitprofitabilityebitd_q_profitability2,"2nd profitability field of Earnings Before Interest, Tax and Depreciation",MATRIX,90%,25,33
oth432_rasv2splitprofitabilityebitd_q_profitability3,"3rd profitability field of earnings before interest, tax and depreciation",MATRIX,81%,72,210
oth432_rasv2splitprofitabilityebitd_q_profitability4,"4th profitability field of Earnings Before Interest, Tax, and Depreciation",MATRIX,81%,10,22
oth432_rasv2splitprofitabilityebitd_q_profitability5,"5th Profitability Field of Earnings Before Interest, Tax and Depreciation",MATRIX,78%,4,6
oth432_rasv2splitprofitabilityebitd_q_profitability6,"6th profitability field of Earnings Before Interest, Tax and Depreciation",MATRIX,71%,10,20
oth432_rasv2splitprofitabilityebitd_q_profitability7,"7th profitability field of Earnings Before Interest, Tax, and Depreciation",MATRIX,64%,4,4
oth432_rasv2splitprofitabilityebitd_q_profitability8,"8th profitability field of Earnings Before Interest, Tax and Depreciation",MATRIX,64%,6,8
oth432_rasv2splitprofitabilityebitd_q_profitability9,"9th profitability field of Earnings Before Interest, Tax and Depreciation",MATRIX,81%,5,5
oth432_rasv2splitprofitabilityebitd_ttm_profitability1,"1st profitability field of Earnings before Interest, Tax and Depreciation, trailing 12 months",MATRIX,90%,10,16
oth432_rasv2splitprofitabilityebitd_ttm_profitability10,"10th profitability field of Earnings Before Interest, Tax, and Depreciation, trailing 12 months",MATRIX,52%,7,11
oth432_rasv2splitprofitabilityebitd_ttm_profitability11,"11th profitability field of earnings before interest, tax and depreciation, trailing 12 months",MATRIX,50%,3,4
oth432_rasv2splitprofitabilityebitd_ttm_profitability12,"12th profitability field of Earnings before Interest, Tax and Depreciation, trailing 12 months",MATRIX,68%,4,11
oth432_rasv2splitprofitabilityebitd_ttm_profitability2,"2nd Profitability Field of Earnings Before Interest, Tax and Depreciation, Trailing 12 Months",MATRIX,90%,15,30
oth432_rasv2splitprofitabilityebitd_ttm_profitability3,"3rd Profitability field of Earnings before Interest, Tax and Depreciation, trailing 12 months",MATRIX,81%,24,51
oth432_rasv2splitprofitabilityebitd_ttm_profitability4,"4th profitability field of Earnings Before Interest, Tax, and Depreciation, trailing 12 months",MATRIX,81%,5,12
oth432_rasv2splitprofitabilityebitd_ttm_profitability5,"5th profitability field of Earnings before Interest, Tax and Depreciation, trailing 12 months",MATRIX,79%,9,21
oth432_rasv2splitprofitabilityebitd_ttm_profitability6,"6th Profitability field of Earnings Before Interest, Tax, and Depreciation, trailing 12 months",MATRIX,71%,2,4
oth432_rasv2splitprofitabilityebitd_ttm_profitability7,"7th profitability field of earnings before interest, tax and depreciation, trailing 12 months",MATRIX,64%,6,15
oth432_rasv2splitprofitabilityebitd_ttm_profitability8,"8th Profitability Field of Earnings Before Interest, Tax, and Depreciation, Trailing 12 Months",MATRIX,64%,1,2
oth432_rasv2splitprofitabilityebitd_ttm_profitability9,"9th profitability field of Earnings Before Interest, Tax and Depreciation, trailing 12 months",MATRIX,81%,7,10
oth432_rasv2splitprofitabilityebt_q_profitability1,1st profitability field of Earnings before tax,MATRIX,90%,5,8
oth432_rasv2splitprofitabilityebt_q_profitability10,10th profitability field of Earnings before tax,MATRIX,51%,5,6
oth432_rasv2splitprofitabilityebt_q_profitability11,11th profitability field of Earnings before tax,MATRIX,49%,9,28
oth432_rasv2splitprofitabilityebt_q_profitability12,12th profitability field of Earnings before tax,MATRIX,68%,9,13
oth432_rasv2splitprofitabilityebt_q_profitability2,2nd profitability field of Earnings before tax,MATRIX,90%,44,154
oth432_rasv2splitprofitabilityebt_q_profitability3,3rd profitability field of Earnings before tax,MATRIX,81%,25,45
oth432_rasv2splitprofitabilityebt_q_profitability4,4th profitability field of Earnings before tax,MATRIX,81%,0,0
oth432_rasv2splitprofitabilityebt_q_profitability5,5th profitability field of Earnings before tax,MATRIX,78%,1,1
oth432_rasv2splitprofitabilityebt_q_profitability6,6th profitability field of Earnings before tax,MATRIX,71%,7,17
oth432_rasv2splitprofitabilityebt_q_profitability7,7th profitability field of Earnings before tax,MATRIX,64%,7,32
oth432_rasv2splitprofitabilityebt_q_profitability8,8th profitability field of Earnings before tax,MATRIX,64%,6,8
